Case_ID,Jurisdiction,Case_Year,Case_Type,Outcome,Cross_Jurisdictional,Finance,Customer,Internal_Process,Learning_and_Growth,Industry_Scale_and_Influence,Local_Development_Foundation,Market_Potential,Team_Source_Contribution,Customer_Satisfaction,Customer_Complaint_Number,Team_Collaboration,Business_Performance_Assessment,Public_Culture_Activities,Training_Record,Papers_and_Publications,Globalized_Individuals,Institutional_Size,High_Quality_Law_Firms,Global_Legal_Connections,Local_Economic_Development,Population_Size,Talent_Reserve_Pool,Service_Sector_Level,Article_Prediction,Cause_Prediction,Penalty_Prediction,Case_Analysis,Financial_Calculation,Liability_Score,Cross_Border_Compliance
FLC-2024-0895,Region B,2018,Administrative,Settlement,False,1782329.06,4.3,8.5,9.4,9.7,3.4,8.4,8.6,4.3,1,6.0,7.9,2.5,9,2,4,175.4,False,5,7.1,124569,5.6,7.1,Art. 5 Admin Law,Regulatory Violation,110043.2,Check jurisdiction -> Assess contract clauses -> Compute liability,637729.92,0.36,0.44
FLC-2025-0896,Region A,2015,Civil,Win,False,145711.87,8.8,7.3,6.7,9.6,8.0,6.9,8.2,8.8,4,7.5,5.1,9.4,1,4,4,199.9,True,7,5.5,276798,8.9,6.9,Art. 45 Civil Code,Breach of Contract,46218.17,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,22033.42,0.15,0.78
FLC-2023-0897,Region A,2024,Administrative,Settlement,True,283131.63,4.0,8.9,6.2,8.8,9.2,8.0,6.6,4.0,4,4.3,7.7,6.2,9,0,0,199.5,True,7,9.0,243248,7.1,9.4,Art. 5 Admin Law,Regulatory Violation,52415.4,Assess plaintiff claims -> Review evidence -> Determine outcome,177349.86,0.63,0.76
FLC-2024-0898,Region C,2018,Administrative,Settlement,True,1648602.41,4.4,4.1,6.3,9.6,7.8,8.4,6.6,4.4,2,4.3,8.6,2.0,5,2,2,86.4,True,3,8.1,425574,9.2,5.2,Art. 5 Admin Law,Regulatory Violation,19173.29,Review charges -> Evaluate evidence -> Determine verdict,977430.65,0.59,0.83
FLC-2025-0899,Region A,2019,Commercial,Loss,True,691835.88,4.9,7.7,5.0,7.1,6.1,8.9,6.5,4.9,1,2.9,7.4,9.8,3,1,3,123.6,True,5,5.6,932914,7.5,5.1,Art. 25 CISG,Cross-Border Dispute,180859.64,Review charges -> Evaluate evidence -> Determine verdict,487304.54,0.7,0.71
FLC-2023-0900,Region C,2023,Criminal,Win,False,320326.34,7.1,8.6,5.3,9.6,4.2,5.0,9.2,7.1,0,4.8,9.6,9.0,9,4,0,131.4,False,6,7.2,248889,7.3,8.0,Art. 12 Penal Code,Fraud,145945.93,Review charges -> Evaluate evidence -> Determine verdict,121302.76,0.38,0.57
FLC-2024-0901,Region C,2021,Criminal,Settlement,True,45207.26,5.1,6.9,6.6,9.7,5.0,5.7,6.2,5.1,3,3.3,6.8,6.8,4,2,4,55.6,True,2,7.3,430791,5.1,9.8,Art. 12 Penal Code,Fraud,71753.52,Check applicable law -> Compute damages -> Advise resolution,24493.0,0.54,0.97
FLC-2025-0902,Region E,2017,Civil,Win,False,128246.96,9.1,7.0,7.1,9.5,3.1,9.9,8.1,9.1,2,7.6,5.2,5.4,3,4,4,43.1,False,4,8.3,267996,8.4,9.8,Art. 45 Civil Code,Breach of Contract,43935.79,Check applicable law -> Compute damages -> Advise resolution,19732.69,0.15,0.85
FLC-2023-0903,Region B,2017,Administrative,Win,True,309109.96,1.6,7.9,7.8,7.6,3.2,9.6,8.2,1.6,4,3.4,7.9,6.9,2,2,1,115.7,False,9,5.1,12179,5.3,9.5,Art. 5 Admin Law,Regulatory Violation,118298.01,Review charges -> Evaluate evidence -> Determine verdict,214217.22,0.69,0.8
FLC-2024-0904,Region E,2022,Administrative,Dismissed,False,894299.39,9.6,7.4,6.4,8.1,4.5,8.6,6.1,9.6,3,8.4,6.9,8.5,7,3,1,69.5,True,7,5.4,403550,9.9,7.9,Art. 5 Admin Law,Regulatory Violation,9768.12,Review charges -> Evaluate evidence -> Determine verdict,235391.83,0.26,0.5
FLC-2025-0905,Region C,2019,International Treaty,Loss,True,189459.98,0.8,8.0,6.5,5.2,7.1,5.3,9.8,0.8,1,0.5,8.0,8.2,9,3,3,140.5,False,2,8.4,895236,8.4,7.0,Art. 97,Cross-Border Dispute,269570.12,Check applicable law -> Compute damages -> Advise resolution,179229.67,0.95,0.65
FLC-2023-0906,Region E,2016,Commercial,Loss,False,1453207.08,4.9,8.2,9.4,6.2,7.9,6.4,5.6,4.9,3,2.7,7.1,1.1,5,2,0,139.9,False,8,5.9,540610,7.0,5.7,Art. 25 CISG,Cross-Border Dispute,205682.48,Check jurisdiction -> Assess contract clauses -> Compute liability,775059.16,0.53,0.51
FLC-2024-0907,Region C,2024,Criminal,Settlement,True,1197544.19,1.5,8.7,6.1,8.9,6.2,4.6,6.4,1.5,0,2.5,8.7,0.7,1,3,0,137.7,True,3,8.0,980418,7.9,9.7,Art. 12 Penal Code,Fraud,118228.09,Review charges -> Evaluate evidence -> Determine verdict,837097.7,0.7,0.74
FLC-2025-0908,Region E,2021,Civil,Settlement,False,2034155.19,7.7,6.7,9.3,9.1,9.2,9.6,7.2,7.7,3,6.7,7.0,3.5,2,0,0,166.5,False,9,9.4,648940,8.2,7.2,Art. 45 Civil Code,Breach of Contract,141588.25,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,715621.14,0.35,0.61
FLC-2023-0909,Region C,2019,International Treaty,Settlement,True,564676.13,1.0,9.5,9.2,7.4,7.3,5.7,9.0,1.0,2,0.9,9.9,5.4,5,4,3,77.9,False,1,9.7,534838,7.4,7.6,Art. 97,Cross-Border Dispute,215855.0,Review charges -> Evaluate evidence -> Determine verdict,564676.13,1.0,0.58
FLC-2024-0910,Region E,2020,Commercial,Loss,True,1835073.69,2.3,4.6,8.4,8.9,6.9,5.1,7.2,2.3,0,3.8,9.5,8.2,8,3,1,199.4,True,7,9.9,317798,7.9,9.9,Art. 25 CISG,Cross-Border Dispute,17931.86,Check jurisdiction -> Assess contract clauses -> Compute liability,1373900.37,0.75,0.71
FLC-2025-0911,Region B,2019,Criminal,Loss,True,897222.23,5.2,7.4,7.0,9.4,6.2,5.8,8.1,5.2,3,4.2,6.8,9.4,8,2,4,53.1,True,8,6.4,883391,9.3,9.1,Art. 12 Penal Code,Fraud,170346.1,Check jurisdiction -> Assess contract clauses -> Compute liability,598256.21,0.67,0.84
FLC-2023-0912,Region E,2021,Criminal,Settlement,True,136787.24,4.1,5.8,7.6,7.6,5.5,8.3,8.0,4.1,4,2.5,8.3,4.3,1,1,1,113.0,False,7,6.7,420154,5.4,6.0,Art. 12 Penal Code,Fraud,218777.99,Check jurisdiction -> Assess contract clauses -> Compute liability,86506.44,0.63,0.74
FLC-2024-0913,Region C,2017,Administrative,Win,False,310232.92,8.0,8.1,9.2,6.1,8.3,9.3,5.9,8.0,2,6.4,5.0,7.4,1,4,2,157.8,True,4,6.4,870722,6.8,7.9,Art. 5 Admin Law,Regulatory Violation,72912.82,Check jurisdiction -> Assess contract clauses -> Compute liability,70977.04,0.23,0.57
FLC-2025-0914,Region D,2016,Civil,Win,True,95893.54,6.5,6.8,8.8,10.0,8.5,9.3,8.7,6.5,1,4.4,9.6,4.0,9,0,0,152.4,True,5,7.9,165750,6.9,7.8,Art. 45 Civil Code,Breach of Contract,101037.21,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,39321.97,0.41,0.94
FLC-2023-0915,Region D,2020,Civil,Win,False,64556.52,8.4,7.4,5.2,9.0,3.5,9.7,6.1,8.4,0,6.0,6.9,5.9,6,2,3,46.3,False,6,8.5,292725,8.9,6.6,Art. 45 Civil Code,Breach of Contract,34565.26,Review charges -> Evaluate evidence -> Determine verdict,5345.79,0.08,0.65
FLC-2024-0916,Region A,2024,Civil,Win,False,269784.7,9.7,7.3,5.8,5.0,9.1,8.0,5.5,9.7,1,8.6,7.1,3.4,6,4,4,48.1,True,5,6.6,881162,9.7,6.0,Art. 45 Civil Code,Breach of Contract,91880.56,Review charges -> Evaluate evidence -> Determine verdict,56529.65,0.21,0.72
FLC-2025-0917,Region E,2021,Commercial,Loss,True,876156.56,1.4,4.5,9.3,7.1,7.9,8.1,8.4,1.4,1,1.1,8.1,9.6,8,4,2,84.7,True,5,8.9,782052,7.5,7.2,Art. 25 CISG,Cross-Border Dispute,49902.48,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,808610.7,0.92,0.71
FLC-2023-0918,Region B,2022,Criminal,Settlement,False,977149.6,3.7,8.0,7.2,6.6,8.2,5.2,6.0,3.7,0,2.3,7.1,3.2,7,2,0,131.7,True,3,9.0,345472,9.3,7.9,Art. 12 Penal Code,Fraud,179750.42,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,585754.1,0.6,0.53
FLC-2024-0919,Region E,2019,Criminal,Settlement,False,298738.94,4.5,4.9,5.9,9.7,7.3,9.4,7.2,4.5,4,2.4,5.7,5.1,3,1,3,23.0,False,7,6.5,406880,5.8,9.7,Art. 12 Penal Code,Fraud,199488.39,Check jurisdiction -> Assess contract clauses -> Compute liability,168049.2,0.56,0.62
FLC-2025-0920,Region B,2020,Administrative,Settlement,False,1261360.64,5.8,8.9,5.5,7.3,4.4,5.0,6.0,5.8,0,4.1,8.1,8.2,6,2,1,94.4,True,5,6.7,56443,5.2,6.5,Art. 5 Admin Law,Regulatory Violation,97367.56,Check jurisdiction -> Assess contract clauses -> Compute liability,424468.12,0.34,0.68
FLC-2023-0921,Region E,2022,Administrative,Win,False,1700581.14,9.3,4.5,6.4,6.3,4.3,5.9,5.2,9.3,2,8.6,7.7,7.6,8,2,2,122.9,False,7,8.4,987411,6.1,7.1,Art. 5 Admin Law,Regulatory Violation,68060.63,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,236000.9,0.14,0.72
FLC-2024-0922,Region C,2020,Commercial,Dismissed,False,381723.23,8.1,7.7,5.4,8.6,8.0,8.7,5.6,8.1,1,5.9,9.4,6.4,8,2,2,73.1,False,5,7.7,182796,5.6,8.3,Art. 25 CISG,Cross-Border Dispute,43944.45,Review charges -> Evaluate evidence -> Determine verdict,77236.18,0.2,0.57
FLC-2025-0923,Region B,2019,Administrative,Loss,False,282218.78,7.1,6.4,6.7,8.9,5.9,8.1,8.0,7.1,3,5.4,6.1,2.5,4,1,3,70.5,True,2,5.3,331051,5.6,7.7,Art. 5 Admin Law,Regulatory Violation,72956.34,Review charges -> Evaluate evidence -> Determine verdict,104177.01,0.37,0.54
FLC-2023-0924,Region D,2019,International Treaty,Loss,False,75645.2,4.4,9.6,8.1,9.4,3.9,8.8,5.6,4.4,3,4.3,6.4,9.9,8,3,0,86.1,False,8,6.1,403137,6.1,6.7,Art. 97,Cross-Border Dispute,127377.95,Assess plaintiff claims -> Review evidence -> Determine outcome,46061.36,0.61,0.36
FLC-2024-0925,Region E,2022,Civil,Settlement,True,57598.9,7.5,5.3,6.4,5.3,5.1,5.9,9.8,7.5,2,6.5,8.9,0.5,8,1,4,132.2,True,1,8.4,505120,9.2,5.3,Art. 45 Civil Code,Breach of Contract,126716.84,Assess plaintiff claims -> Review evidence -> Determine outcome,26796.6,0.47,1.0
FLC-2025-0926,Region C,2020,Criminal,Loss,False,2138642.62,3.3,4.8,6.9,9.8,3.5,6.5,8.2,3.3,0,3.4,9.1,1.3,3,4,1,171.4,True,3,5.4,853719,9.6,8.8,Art. 12 Penal Code,Fraud,64793.58,Check jurisdiction -> Assess contract clauses -> Compute liability,1219497.72,0.57,0.7
FLC-2023-0927,Region E,2017,Commercial,Win,True,1090422.99,2.0,8.4,5.5,6.5,9.5,6.6,9.7,2.0,4,3.5,6.1,2.9,4,0,2,194.3,True,2,6.0,285728,6.0,8.3,Art. 25 CISG,Cross-Border Dispute,34149.19,Assess plaintiff claims -> Review evidence -> Determine outcome,738347.05,0.68,0.67
FLC-2024-0928,Region B,2022,Civil,Dismissed,False,242693.12,6.9,10.0,8.4,7.9,8.0,8.6,8.7,6.9,0,6.9,5.4,7.5,8,3,4,82.0,True,6,8.7,884796,6.0,8.5,Art. 45 Civil Code,Breach of Contract,33202.13,Assess plaintiff claims -> Review evidence -> Determine outcome,57585.43,0.24,0.61
FLC-2025-0929,Region C,2017,Commercial,Loss,True,239575.62,2.6,8.9,9.5,5.2,4.3,5.8,5.7,2.6,2,0.1,6.8,9.1,4,2,2,92.5,False,9,8.2,349625,7.7,9.4,Art. 25 CISG,Cross-Border Dispute,35124.35,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,171090.94,0.71,0.82
FLC-2023-0930,Region B,2020,International Treaty,Loss,False,179832.2,3.5,8.6,8.0,8.1,8.5,9.7,6.9,3.5,0,3.2,6.1,6.5,2,3,1,151.6,True,8,9.5,829147,6.3,5.5,Art. 97,Cross-Border Dispute,214577.53,Review charges -> Evaluate evidence -> Determine verdict,101450.06,0.56,0.45
FLC-2024-0931,Region D,2015,Commercial,Loss,False,1087586.16,5.1,8.5,5.8,7.0,7.6,9.0,9.0,5.1,3,3.6,8.7,4.6,6,2,4,142.7,True,7,7.7,7037,7.4,7.7,Art. 25 CISG,Cross-Border Dispute,119944.04,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,416675.63,0.38,0.83
FLC-2025-0932,Region D,2019,Commercial,Settlement,True,74518.48,0.1,9.4,9.2,6.3,3.9,5.2,9.9,0.1,3,0.0,5.9,8.4,4,4,2,57.0,True,6,7.0,279963,7.4,5.6,Art. 25 CISG,Cross-Border Dispute,302704.9,Review charges -> Evaluate evidence -> Determine verdict,55016.27,0.74,0.66
FLC-2023-0933,Region D,2024,Civil,Settlement,False,478722.78,6.8,8.7,7.2,7.7,6.0,8.2,9.3,6.8,3,5.1,5.2,7.7,4,0,1,189.1,False,3,8.5,478364,8.6,9.0,Art. 45 Civil Code,Breach of Contract,151762.67,Assess plaintiff claims -> Review evidence -> Determine outcome,148659.45,0.31,0.87
FLC-2024-0934,Region A,2019,Civil,Loss,True,523958.04,5.0,10.0,8.3,9.6,6.1,8.3,7.3,5.0,3,4.9,7.1,1.6,6,4,1,109.3,False,0,8.3,581034,5.3,7.3,Art. 45 Civil Code,Breach of Contract,16448.45,Review charges -> Evaluate evidence -> Determine verdict,293358.85,0.56,1.0
FLC-2025-0935,Region E,2024,Commercial,Settlement,True,183268.26,2.8,6.1,8.6,8.1,3.6,7.8,7.4,2.8,2,1.5,5.5,1.4,3,0,1,123.9,True,7,7.5,741594,5.4,8.6,Art. 25 CISG,Cross-Border Dispute,108564.06,Assess plaintiff claims -> Review evidence -> Determine outcome,115439.51,0.63,0.75
FLC-2023-0936,Region A,2023,International Treaty,Settlement,True,311552.89,1.0,6.1,5.5,6.1,4.6,9.6,7.2,1.0,1,0.4,5.7,0.8,2,1,0,156.0,False,1,9.0,761780,9.8,9.3,Art. 97,Cross-Border Dispute,199997.58,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,265565.18,0.85,0.57
FLC-2024-0937,Region D,2017,International Treaty,Loss,True,594633.68,3.7,6.9,9.5,6.6,9.8,4.6,9.5,3.7,4,2.6,6.5,8.8,5,4,2,138.6,False,8,5.6,146979,7.4,7.3,Art. 97,Cross-Border Dispute,295908.18,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,425754.19,0.72,0.77
FLC-2025-0938,Region C,2020,Administrative,Win,True,311667.31,3.7,8.8,5.7,5.4,4.3,8.5,8.0,3.7,0,3.5,6.2,3.3,8,2,2,124.5,True,1,7.9,605275,9.7,7.1,Art. 5 Admin Law,Regulatory Violation,166829.22,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,207578.98,0.67,0.96
FLC-2023-0939,Region D,2017,International Treaty,Settlement,True,495265.08,2.6,7.8,5.0,6.3,5.0,4.6,6.4,2.6,3,2.3,8.4,7.9,2,1,2,173.9,False,7,7.4,385624,6.5,7.4,Art. 97,Cross-Border Dispute,39188.23,Review charges -> Evaluate evidence -> Determine verdict,425579.71,0.86,0.66
FLC-2024-0940,Region B,2022,Administrative,Settlement,False,173636.1,8.0,5.8,8.1,7.1,4.0,8.1,5.6,8.0,0,6.5,9.1,6.6,8,3,0,91.3,False,1,5.6,676060,7.6,9.8,Art. 5 Admin Law,Regulatory Violation,108284.52,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,63902.3,0.37,0.63
FLC-2025-0941,Region E,2017,Criminal,Win,False,181170.84,5.3,7.4,8.6,8.9,7.5,5.2,7.0,5.3,4,5.5,6.6,5.8,6,1,2,47.8,True,8,5.3,176407,9.5,5.1,Art. 12 Penal Code,Fraud,144562.36,Check applicable law -> Compute damages -> Advise resolution,88717.24,0.49,0.65
FLC-2023-0942,Region A,2015,International Treaty,Loss,True,97256.44,0.7,9.9,5.1,7.0,8.7,6.0,8.2,0.7,1,0.0,8.2,1.1,1,4,0,62.9,False,2,9.8,250750,8.6,9.2,Art. 97,Cross-Border Dispute,383126.82,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,91270.96,0.94,0.57
FLC-2024-0943,Region A,2022,Administrative,Win,False,715556.45,6.2,9.2,5.8,7.4,6.3,9.4,5.0,6.2,3,3.2,8.3,8.0,2,1,4,81.5,True,7,9.6,556185,9.1,6.7,Art. 5 Admin Law,Regulatory Violation,81098.08,Review charges -> Evaluate evidence -> Determine verdict,164303.69,0.23,0.69
FLC-2025-0944,Region C,2021,Administrative,Loss,False,1249122.96,6.1,4.3,7.6,5.5,4.4,9.4,7.5,6.1,2,3.6,5.3,4.2,8,0,0,137.2,True,8,9.6,658500,9.9,9.2,Art. 5 Admin Law,Regulatory Violation,68841.09,Assess plaintiff claims -> Review evidence -> Determine outcome,508344.14,0.41,0.6
FLC-2023-0945,Region B,2019,Commercial,Settlement,True,376672.45,0.2,4.3,9.7,5.0,9.8,8.4,6.6,0.2,1,0.7,6.2,7.7,4,2,0,68.2,False,7,8.4,696796,9.4,6.3,Art. 25 CISG,Cross-Border Dispute,234625.16,Assess plaintiff claims -> Review evidence -> Determine outcome,272703.2,0.72,0.81
FLC-2024-0946,Region A,2020,Administrative,Settlement,True,3610112.59,5.8,7.1,7.7,9.3,5.1,8.8,9.9,5.8,0,5.6,6.4,2.8,3,4,3,49.7,True,0,8.2,567829,7.2,5.4,Art. 5 Admin Law,Regulatory Violation,55950.98,Check applicable law -> Compute damages -> Advise resolution,1911112.97,0.53,0.81
FLC-2025-0947,Region A,2017,Commercial,Loss,True,318757.11,2.1,8.9,7.4,8.9,9.5,8.4,8.9,2.1,3,0.1,8.8,7.6,5,1,0,86.1,True,1,6.8,574696,6.6,9.6,Art. 25 CISG,Cross-Border Dispute,83179.46,Check jurisdiction -> Assess contract clauses -> Compute liability,206452.27,0.65,0.71
FLC-2023-0948,Region A,2019,International Treaty,Loss,True,254577.61,1.5,7.2,8.3,9.5,10.0,8.3,9.6,1.5,1,2.1,9.8,2.3,6,2,0,79.4,False,2,6.2,255062,7.7,9.0,Art. 97,Cross-Border Dispute,364748.0,Assess plaintiff claims -> Review evidence -> Determine outcome,254577.61,1.0,0.52
FLC-2024-0949,Region D,2016,Civil,Win,False,2993494.23,8.8,5.1,7.0,5.3,7.2,9.8,5.2,8.8,0,5.4,6.0,6.6,7,0,0,56.3,True,6,5.6,991755,9.3,6.9,Art. 45 Civil Code,Breach of Contract,45748.15,Check applicable law -> Compute damages -> Advise resolution,782562.16,0.26,0.69
FLC-2025-0950,Region E,2022,Criminal,Loss,True,345351.68,1.4,5.7,7.3,8.3,8.9,5.5,6.4,1.4,0,2.7,8.2,5.2,6,1,4,155.5,False,3,8.1,733172,7.8,8.2,Art. 12 Penal Code,Fraud,249793.24,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,298780.22,0.87,0.82
FLC-2023-0951,Region D,2017,Administrative,Settlement,True,168025.16,1.8,4.4,7.5,8.0,3.0,4.6,6.0,1.8,0,2.8,5.9,8.6,3,3,0,46.1,True,3,6.9,869964,8.1,8.6,Art. 5 Admin Law,Regulatory Violation,80966.91,Check jurisdiction -> Assess contract clauses -> Compute liability,100824.69,0.6,0.8
FLC-2024-0952,Region B,2015,Criminal,Settlement,True,313042.82,3.5,5.2,6.2,9.5,4.4,9.3,7.2,3.5,3,2.7,6.7,6.8,9,1,4,94.1,False,4,5.8,90440,9.8,8.0,Art. 12 Penal Code,Fraud,22921.95,Assess plaintiff claims -> Review evidence -> Determine outcome,248883.25,0.8,0.93
FLC-2025-0953,Region D,2019,Administrative,Loss,True,165208.38,3.7,4.1,7.2,9.9,7.7,8.6,5.6,3.7,1,3.6,8.7,3.2,6,2,2,125.8,False,2,7.1,646736,6.2,6.9,Art. 5 Admin Law,Regulatory Violation,221477.34,Check jurisdiction -> Assess contract clauses -> Compute liability,104964.56,0.64,0.84
FLC-2023-0954,Region C,2020,Commercial,Loss,True,508734.71,1.5,4.1,8.3,7.5,8.5,8.2,9.9,1.5,4,2.2,7.6,7.3,4,3,3,120.4,False,4,6.7,639132,8.8,8.6,Art. 25 CISG,Cross-Border Dispute,103298.82,Check jurisdiction -> Assess contract clauses -> Compute liability,430053.65,0.85,0.66
FLC-2024-0955,Region D,2018,Administrative,Settlement,True,622109.12,8.0,7.3,9.9,8.5,6.4,8.7,8.7,8.0,1,5.7,7.8,1.4,3,4,4,148.1,True,4,9.8,978912,7.2,6.3,Art. 5 Admin Law,Regulatory Violation,34584.68,Assess plaintiff claims -> Review evidence -> Determine outcome,217908.84,0.35,0.81
FLC-2025-0956,Region A,2017,Criminal,Loss,False,469800.95,5.2,8.7,6.1,6.5,3.7,7.9,5.9,5.2,2,4.5,6.5,0.0,4,4,3,97.3,True,3,6.8,470118,5.4,9.3,Art. 12 Penal Code,Fraud,63870.23,Review charges -> Evaluate evidence -> Determine verdict,229574.4,0.49,0.63
FLC-2023-0957,Region D,2023,International Treaty,Settlement,False,522756.06,3.1,8.8,7.0,9.1,6.6,5.7,6.5,3.1,2,3.3,9.6,3.2,6,0,1,188.9,False,9,5.9,269422,6.1,5.4,Art. 97,Cross-Border Dispute,188026.61,Assess plaintiff claims -> Review evidence -> Determine outcome,251209.64,0.48,0.63
FLC-2024-0958,Region C,2021,Criminal,Settlement,True,456303.7,2.7,10.0,6.2,6.2,7.8,9.2,6.9,2.7,0,4.8,6.2,2.2,8,4,4,120.2,False,5,8.5,113761,8.7,5.5,Art. 12 Penal Code,Fraud,324502.96,Assess plaintiff claims -> Review evidence -> Determine outcome,450338.96,0.99,0.7
FLC-2025-0959,Region C,2023,Commercial,Settlement,True,232136.22,3.0,7.9,8.6,8.9,8.1,6.7,5.8,3.0,2,1.7,6.0,3.6,5,3,3,192.7,True,2,8.9,637746,10.0,9.4,Art. 25 CISG,Cross-Border Dispute,272421.38,Review charges -> Evaluate evidence -> Determine verdict,192159.92,0.83,0.72
FLC-2023-0960,Region E,2020,Commercial,Settlement,False,385509.0,6.9,6.3,7.6,7.5,8.3,5.1,9.7,6.9,4,5.1,6.5,0.7,4,0,4,44.1,False,6,8.8,73146,8.0,7.5,Art. 25 CISG,Cross-Border Dispute,38371.33,Check jurisdiction -> Assess contract clauses -> Compute liability,124025.25,0.32,0.39
FLC-2024-0961,Region B,2024,Criminal,Settlement,False,622501.76,4.9,7.5,8.6,6.2,4.8,5.4,8.4,4.9,0,2.5,7.0,7.1,3,2,3,55.1,True,7,6.5,492392,7.9,8.0,Art. 12 Penal Code,Fraud,154282.26,Check applicable law -> Compute damages -> Advise resolution,250320.54,0.4,0.63
FLC-2025-0962,Region B,2024,Administrative,Win,True,301022.45,3.8,7.5,6.2,8.4,8.7,8.8,6.8,3.8,1,3.1,9.0,0.6,4,0,2,102.0,True,7,9.3,294218,6.9,6.5,Art. 5 Admin Law,Regulatory Violation,130631.7,Check applicable law -> Compute damages -> Advise resolution,175088.26,0.58,0.68
FLC-2023-0963,Region E,2018,Commercial,Win,False,114717.03,6.2,6.3,9.3,5.8,9.2,6.1,5.6,6.2,0,7.1,8.6,4.8,7,0,1,140.3,True,1,9.9,871792,6.9,8.0,Art. 25 CISG,Cross-Border Dispute,29937.74,Check applicable law -> Compute damages -> Advise resolution,31392.77,0.27,0.46
FLC-2024-0964,Region C,2015,Criminal,Loss,True,1102473.08,0.0,8.5,9.9,9.4,3.8,6.0,6.3,0.0,0,0.1,5.2,3.3,6,0,2,111.0,True,5,5.1,25680,9.2,7.3,Art. 12 Penal Code,Fraud,222680.35,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,1083991.28,0.98,0.78
FLC-2025-0965,Region A,2024,Criminal,Settlement,True,144003.21,1.2,4.4,6.9,9.3,3.5,7.5,8.5,1.2,4,1.7,7.0,2.8,6,3,0,72.7,True,6,6.7,357539,9.5,8.2,Art. 12 Penal Code,Fraud,95326.08,Assess plaintiff claims -> Review evidence -> Determine outcome,140736.13,0.98,0.74
FLC-2023-0966,Region C,2020,Commercial,Loss,True,304209.17,0.1,7.0,8.1,5.9,7.6,6.7,8.1,0.1,3,0.0,9.8,7.1,6,0,4,60.5,False,9,7.6,208835,6.1,9.9,Art. 25 CISG,Cross-Border Dispute,197265.58,Check jurisdiction -> Assess contract clauses -> Compute liability,277036.56,0.91,0.82
FLC-2024-0967,Region B,2020,Commercial,Dismissed,False,750430.94,6.6,6.7,6.7,6.1,9.4,9.3,7.3,6.6,0,6.1,6.8,2.6,1,2,3,57.3,True,6,6.0,719317,5.3,5.6,Art. 25 CISG,Cross-Border Dispute,12416.14,Assess plaintiff claims -> Review evidence -> Determine outcome,163527.31,0.22,0.53
FLC-2025-0968,Region E,2021,Criminal,Settlement,True,797665.26,2.5,6.7,6.6,5.4,6.2,8.9,5.1,2.5,4,2.8,6.6,2.2,2,3,0,61.1,False,5,7.1,306607,9.4,8.1,Art. 12 Penal Code,Fraud,278957.34,Check jurisdiction -> Assess contract clauses -> Compute liability,698608.77,0.88,0.87
FLC-2023-0969,Region B,2017,International Treaty,Loss,True,513533.67,0.0,5.0,9.8,8.5,4.6,5.2,9.3,0.0,4,0.0,10.0,5.3,6,0,0,55.1,True,9,10.0,360873,6.4,5.8,Art. 97,Cross-Border Dispute,356722.8,Review charges -> Evaluate evidence -> Determine verdict,506911.41,0.99,0.36
FLC-2024-0970,Region D,2023,Civil,Win,False,484397.02,10.0,4.2,8.0,9.4,5.9,5.6,7.5,10.0,2,8.2,7.6,0.1,5,1,1,92.0,True,4,5.3,358794,7.9,9.5,Art. 45 Civil Code,Breach of Contract,771.92,Check jurisdiction -> Assess contract clauses -> Compute liability,1414.4,0.0,0.71
FLC-2025-0971,Region B,2022,International Treaty,Loss,False,298387.86,4.8,4.6,8.8,6.6,8.0,5.2,7.3,4.8,3,4.8,8.3,1.3,1,0,4,187.1,False,8,6.2,159349,8.0,6.7,Art. 97,Cross-Border Dispute,139333.28,Assess plaintiff claims -> Review evidence -> Determine outcome,160734.25,0.54,0.42
FLC-2023-0972,Region B,2017,Administrative,Settlement,True,1916452.11,3.1,9.4,6.5,8.0,4.8,5.5,6.8,3.1,3,1.7,7.0,8.2,9,4,2,134.9,True,9,7.7,274604,5.8,8.2,Art. 5 Admin Law,Regulatory Violation,8920.93,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,955274.09,0.5,0.86
FLC-2024-0973,Region D,2020,Administrative,Settlement,True,262939.43,4.6,7.2,5.3,7.1,3.9,4.3,9.8,4.6,1,3.7,8.9,6.2,9,1,2,22.3,True,4,8.6,271649,9.4,6.6,Art. 5 Admin Law,Regulatory Violation,221324.55,Assess plaintiff claims -> Review evidence -> Determine outcome,149136.37,0.57,0.8
